step,time,loss,acc
62500,2025-08-20T08:32:08.888357,3.812795e-03,1.000000e+00
62550,2025-08-20T08:34:03.624628,2.722593e-03,1.000000e+00
62600,2025-08-20T08:34:12.861469,6.458874e-02,9.843750e-01
62650,2025-08-20T08:34:22.021080,4.387552e-02,9.921875e-01
62700,2025-08-20T08:34:31.322064,4.942672e-03,1.000000e+00
62750,2025-08-20T08:34:40.732581,2.005000e-03,1.000000e+00
62800,2025-08-20T08:34:50.209212,4.684523e-02,9.921875e-01
62850,2025-08-20T08:34:59.537446,3.913687e-03,1.000000e+00
62900,2025-08-20T08:35:08.819564,8.426598e-02,9.843750e-01
62950,2025-08-20T08:35:18.050176,3.500549e-03,1.000000e+00
63000,2025-08-20T08:35:27.468211,2.611942e-03,1.000000e+00
63050,2025-08-20T08:37:21.613476,2.404700e-02,9.921875e-01
63100,2025-08-20T08:37:30.814753,9.921318e-03,1.000000e+00
63150,2025-08-20T08:37:40.222762,1.135409e-01,9.765625e-01
63200,2025-08-20T08:37:49.666294,8.250214e-03,1.000000e+00
63250,2025-08-20T08:37:59.072382,3.404758e-03,1.000000e+00
63300,2025-08-20T08:38:08.299773,1.566955e-03,1.000000e+00
63350,2025-08-20T08:38:17.608103,1.022403e-02,1.000000e+00
63400,2025-08-20T08:38:26.811054,6.894691e-02,9.921875e-01
63450,2025-08-20T08:38:36.191130,1.029480e-02,9.921875e-01
63500,2025-08-20T08:38:45.649398,8.103062e-03,9.921875e-01
63550,2025-08-20T08:40:40.079692,3.045478e-03,1.000000e+00
63600,2025-08-20T08:40:49.533121,2.227397e-03,1.000000e+00
63650,2025-08-20T08:40:58.931095,3.763532e-03,1.000000e+00
63700,2025-08-20T08:41:08.162350,4.703313e-03,1.000000e+00
63750,2025-08-20T08:41:17.412665,3.285519e-03,1.000000e+00
63800,2025-08-20T08:41:26.641582,1.251643e-02,9.921875e-01
63850,2025-08-20T08:41:36.020124,4.807269e-02,9.921875e-01
63900,2025-08-20T08:41:45.444859,4.209451e-02,9.921875e-01
63950,2025-08-20T08:41:54.877253,5.804342e-03,1.000000e+00
64000,2025-08-20T08:42:04.151491,1.017182e-02,1.000000e+00
64050,2025-08-20T08:43:58.885591,1.675320e-02,9.921875e-01
64100,2025-08-20T08:44:08.128204,1.016522e-02,1.000000e+00
64150,2025-08-20T08:44:17.324770,4.566851e-02,9.921875e-01
64200,2025-08-20T08:44:26.550882,8.743612e-02,9.843750e-01
64250,2025-08-20T08:44:35.877944,3.573048e-03,1.000000e+00
64300,2025-08-20T08:44:45.300018,4.280208e-03,1.000000e+00
64350,2025-08-20T08:44:54.759363,2.493777e-02,9.921875e-01
64400,2025-08-20T08:45:04.075550,3.285491e-02,9.843750e-01
64450,2025-08-20T08:45:13.359952,2.513481e-03,1.000000e+00
64500,2025-08-20T08:45:22.635014,7.060900e-02,9.843750e-01
64550,2025-08-20T08:47:16.949583,3.757959e-03,1.000000e+00
64600,2025-08-20T08:47:26.295054,2.903333e-03,1.000000e+00
64650,2025-08-20T08:47:35.822880,7.931056e-03,1.000000e+00
64700,2025-08-20T08:47:45.281590,3.507986e-03,1.000000e+00
64750,2025-08-20T08:47:54.761273,3.682493e-02,9.921875e-01
64800,2025-08-20T08:48:04.190592,2.609134e-03,1.000000e+00
64850,2025-08-20T08:48:13.377624,4.704786e-02,9.765625e-01
64900,2025-08-20T08:48:22.559351,4.249745e-02,9.843750e-01
64950,2025-08-20T08:48:31.863917,7.472686e-03,1.000000e+00
65000,2025-08-20T08:48:41.275460,4.196214e-03,1.000000e+00
65050,2025-08-20T08:50:35.718455,1.046297e-01,9.687500e-01
65100,2025-08-20T08:50:45.133015,3.817241e-03,1.000000e+00
65150,2025-08-20T08:50:54.614949,9.084033e-03,1.000000e+00
65200,2025-08-20T08:51:04.075812,1.087405e-02,1.000000e+00
65250,2025-08-20T08:51:13.209061,3.310949e-02,9.921875e-01
65300,2025-08-20T08:51:22.506709,2.886389e-03,1.000000e+00
65350,2025-08-20T08:51:31.749931,6.454392e-03,1.000000e+00
65400,2025-08-20T08:51:41.118683,2.301280e-03,1.000000e+00
65450,2025-08-20T08:51:50.674890,8.258853e-03,1.000000e+00
65500,2025-08-20T08:52:00.195441,3.545264e-03,1.000000e+00
65550,2025-08-20T08:53:54.869454,6.340891e-02,9.843750e-01
65600,2025-08-20T08:54:04.315548,1.752872e-03,1.000000e+00
65650,2025-08-20T08:54:13.501726,3.731471e-03,1.000000e+00
65700,2025-08-20T08:54:22.713902,1.021548e-02,9.921875e-01
65750,2025-08-20T08:54:31.940138,4.217237e-03,1.000000e+00
65800,2025-08-20T08:54:41.563324,3.105593e-03,1.000000e+00
65850,2025-08-20T08:54:51.927442,6.258588e-03,1.000000e+00
65900,2025-08-20T08:55:01.640129,8.097807e-03,1.000000e+00
65950,2025-08-20T08:55:11.194839,3.901976e-03,1.000000e+00
66000,2025-08-20T08:55:20.665438,4.435206e-02,9.921875e-01
66050,2025-08-20T08:57:17.970597,4.241603e-03,1.000000e+00
66100,2025-08-20T08:57:27.449635,3.068164e-02,9.921875e-01
66150,2025-08-20T08:57:36.923275,3.164768e-02,9.921875e-01
66200,2025-08-20T08:57:46.456568,4.573603e-02,9.921875e-01
66250,2025-08-20T08:57:56.162578,3.716003e-03,1.000000e+00
66300,2025-08-20T08:58:05.829520,6.881838e-03,1.000000e+00
66350,2025-08-20T08:58:16.886006,3.266886e-03,1.000000e+00
66400,2025-08-20T08:58:27.166355,5.838160e-03,1.000000e+00
66450,2025-08-20T08:58:36.750523,7.246826e-02,9.843750e-01
66500,2025-08-20T08:58:46.477827,6.367227e-02,9.843750e-01
66550,2025-08-20T09:00:48.596967,3.400095e-03,1.000000e+00
66600,2025-08-20T09:00:58.309693,6.393374e-03,1.000000e+00
66650,2025-08-20T09:01:08.003951,5.970108e-03,1.000000e+00
66700,2025-08-20T09:01:17.624690,5.938513e-03,1.000000e+00
66750,2025-08-20T09:01:27.178661,2.869675e-03,1.000000e+00
66800,2025-08-20T09:01:36.722047,3.318992e-02,9.921875e-01
66850,2025-08-20T09:01:46.379700,1.045237e-02,9.921875e-01
66900,2025-08-20T09:01:56.131239,7.456729e-02,9.843750e-01
66950,2025-08-20T09:02:05.829190,5.287496e-02,9.921875e-01
67000,2025-08-20T09:02:15.407467,4.764557e-03,1.000000e+00
67050,2025-08-20T09:04:13.805453,1.126607e-02,9.921875e-01
67100,2025-08-20T09:04:23.314027,5.051855e-02,9.921875e-01
67150,2025-08-20T09:04:32.756292,4.540932e-03,1.000000e+00
67200,2025-08-20T09:04:42.266958,4.879155e-02,9.921875e-01
67250,2025-08-20T09:04:51.954439,1.576355e-02,9.921875e-01
67300,2025-08-20T09:05:01.675390,4.652738e-03,1.000000e+00
67350,2025-08-20T09:05:11.441030,2.887570e-02,9.921875e-01
67400,2025-08-20T09:05:22.474129,8.564666e-03,1.000000e+00
67450,2025-08-20T09:05:32.081167,4.132996e-03,1.000000e+00
67500,2025-08-20T09:05:41.600403,3.145969e-02,9.843750e-01
67550,2025-08-20T09:07:38.254821,9.992287e-03,1.000000e+00
67600,2025-08-20T09:07:47.715282,5.122458e-03,1.000000e+00
67650,2025-08-20T09:07:57.445690,4.857925e-03,1.000000e+00
67700,2025-08-20T09:08:07.189485,3.926489e-03,1.000000e+00
67750,2025-08-20T09:08:16.803691,4.771284e-03,1.000000e+00
67800,2025-08-20T09:08:26.325366,1.784964e-03,1.000000e+00
67850,2025-08-20T09:08:35.950987,6.840251e-02,9.921875e-01
67900,2025-08-20T09:08:45.424685,5.859175e-02,9.921875e-01
67950,2025-08-20T09:08:55.078130,2.375452e-02,9.921875e-01
68000,2025-08-20T09:09:06.911585,5.742413e-02,9.843750e-01
68050,2025-08-20T09:11:05.405642,9.258989e-03,9.921875e-01
68100,2025-08-20T09:11:15.131800,5.327882e-03,1.000000e+00
68150,2025-08-20T09:11:24.738735,1.539525e-02,9.921875e-01
68200,2025-08-20T09:11:34.342854,3.249529e-02,9.921875e-01
68250,2025-08-20T09:11:43.889614,5.549847e-02,9.843750e-01
68300,2025-08-20T09:11:53.583936,2.836335e-03,1.000000e+00
68350,2025-08-20T09:12:03.410740,3.472368e-03,1.000000e+00
68400,2025-08-20T09:12:13.238868,4.232251e-03,1.000000e+00
68450,2025-08-20T09:12:22.902185,4.943108e-02,9.921875e-01
68500,2025-08-20T09:12:32.474814,8.430763e-02,9.843750e-01
68550,2025-08-20T09:14:31.219236,4.640793e-02,9.921875e-01
68600,2025-08-20T09:14:40.745495,4.380681e-03,1.000000e+00
68650,2025-08-20T09:14:50.283282,5.052326e-02,9.843750e-01
68700,2025-08-20T09:14:59.983669,7.983327e-02,9.843750e-01
68750,2025-08-20T09:15:09.758003,3.360337e-02,9.843750e-01
68800,2025-08-20T09:15:19.521920,1.342429e-01,9.765625e-01
68850,2025-08-20T09:15:29.103023,1.826515e-03,1.000000e+00
68900,2025-08-20T09:15:38.621392,2.720014e-03,1.000000e+00
68950,2025-08-20T09:15:48.187995,4.915341e-03,1.000000e+00
69000,2025-08-20T09:15:57.937694,3.723360e-03,1.000000e+00
69050,2025-08-20T09:17:56.913700,1.115986e-02,1.000000e+00
69100,2025-08-20T09:18:06.800506,6.203323e-03,1.000000e+00
69150,2025-08-20T09:18:16.623925,2.245374e-03,1.000000e+00
69200,2025-08-20T09:18:26.298815,4.146309e-02,9.843750e-01
69250,2025-08-20T09:18:35.789832,1.049273e-02,1.000000e+00
69300,2025-08-20T09:18:45.380022,2.648368e-02,9.921875e-01
69350,2025-08-20T09:18:54.981455,5.346193e-03,1.000000e+00
69400,2025-08-20T09:19:04.812506,4.587393e-03,1.000000e+00
69450,2025-08-20T09:19:14.591748,3.865237e-02,9.921875e-01
69500,2025-08-20T09:19:24.310635,3.626706e-02,9.921875e-01
69550,2025-08-20T09:21:25.667512,8.952346e-02,9.843750e-01
69600,2025-08-20T09:21:35.255845,2.173382e-03,1.000000e+00
69650,2025-08-20T09:21:44.768733,5.057010e-03,1.000000e+00
69700,2025-08-20T09:21:54.386594,3.304209e-03,1.000000e+00
69750,2025-08-20T09:22:04.156055,6.794989e-02,9.843750e-01
69800,2025-08-20T09:22:13.997344,3.217938e-02,9.921875e-01
69850,2025-08-20T09:22:23.692288,4.778507e-02,9.921875e-01
69900,2025-08-20T09:22:33.219825,3.287148e-03,1.000000e+00
69950,2025-08-20T09:22:42.691312,7.030058e-03,1.000000e+00
70000,2025-08-20T09:22:52.170789,4.718871e-03,1.000000e+00
70050,2025-08-20T09:24:51.005035,4.153322e-02,9.921875e-01
70100,2025-08-20T09:25:00.598876,6.207195e-03,1.000000e+00
70150,2025-08-20T09:25:10.466269,4.666277e-02,9.921875e-01
70200,2025-08-20T09:25:20.165699,1.296437e-01,9.765625e-01
70250,2025-08-20T09:25:29.793178,4.584226e-02,9.921875e-01
70300,2025-08-20T09:25:39.339658,5.976476e-03,1.000000e+00
70350,2025-08-20T09:25:48.816094,3.146757e-03,1.000000e+00
70400,2025-08-20T09:25:58.417338,1.106635e-02,9.921875e-01
70450,2025-08-20T09:26:08.253725,2.289603e-03,1.000000e+00
70500,2025-08-20T09:26:17.951041,2.293824e-03,1.000000e+00
70550,2025-08-20T09:28:19.768831,1.371520e-02,9.921875e-01
70600,2025-08-20T09:28:30.084068,2.961289e-03,1.000000e+00
70650,2025-08-20T09:28:40.397318,3.079852e-03,1.000000e+00
70700,2025-08-20T09:28:50.511213,5.937063e-02,9.843750e-01
70750,2025-08-20T09:29:00.236574,5.089991e-03,1.000000e+00
70800,2025-08-20T09:29:10.112025,7.220150e-02,9.765625e-01
70850,2025-08-20T09:29:19.953408,3.771702e-03,1.000000e+00
70900,2025-08-20T09:29:29.792070,6.271267e-02,9.921875e-01
70950,2025-08-20T09:29:39.423934,3.537879e-03,1.000000e+00
71000,2025-08-20T09:29:48.997526,7.870144e-02,9.843750e-01
71050,2025-08-20T09:31:51.913483,1.328110e-01,9.765625e-01
71100,2025-08-20T09:32:01.451341,1.015313e-02,9.921875e-01
71150,2025-08-20T09:32:11.211133,1.067661e-02,1.000000e+00
71200,2025-08-20T09:32:21.147225,2.328964e-03,1.000000e+00
71250,2025-08-20T09:32:31.048269,4.286849e-02,9.921875e-01
71300,2025-08-20T09:32:40.775505,8.538797e-03,1.000000e+00
71350,2025-08-20T09:32:50.364828,1.828391e-03,1.000000e+00
71400,2025-08-20T09:32:59.927633,5.499300e-02,9.921875e-01
71450,2025-08-20T09:33:09.848187,7.621374e-03,1.000000e+00
71500,2025-08-20T09:33:20.800506,4.465603e-03,1.000000e+00
71550,2025-08-20T09:35:21.442478,3.697316e-03,1.000000e+00
71600,2025-08-20T09:35:31.214999,1.712600e-02,9.921875e-01
71650,2025-08-20T09:35:40.898516,4.792186e-02,9.921875e-01
71700,2025-08-20T09:35:50.591388,4.888573e-02,9.921875e-01
71750,2025-08-20T09:36:00.184342,5.543293e-03,1.000000e+00
71800,2025-08-20T09:36:09.946645,5.297752e-02,9.921875e-01
71850,2025-08-20T09:36:19.750753,4.294570e-03,1.000000e+00
71900,2025-08-20T09:36:29.596575,5.838034e-02,9.765625e-01
71950,2025-08-20T09:36:39.210889,1.797894e-02,9.921875e-01
72000,2025-08-20T09:36:48.777209,2.269288e-02,9.921875e-01
72050,2025-08-20T09:38:47.918458,3.594904e-02,9.921875e-01
72100,2025-08-20T09:38:57.428219,2.469779e-03,1.000000e+00
72150,2025-08-20T09:39:06.959574,5.016450e-02,9.921875e-01
72200,2025-08-20T09:39:16.846725,4.289616e-02,9.921875e-01
72250,2025-08-20T09:39:26.710831,2.326406e-02,9.921875e-01
72300,2025-08-20T09:39:36.444545,4.710697e-02,9.921875e-01
72350,2025-08-20T09:39:45.998126,7.204358e-03,1.000000e+00
72400,2025-08-20T09:39:55.644353,8.932424e-02,9.765625e-01
72450,2025-08-20T09:40:05.226326,5.193215e-03,1.000000e+00
72500,2025-08-20T09:40:15.025718,5.999446e-02,9.843750e-01
72550,2025-08-20T09:42:14.205525,1.208204e-02,9.921875e-01
72600,2025-08-20T09:42:24.042439,2.398914e-03,1.000000e+00
72650,2025-08-20T09:42:33.914077,7.191945e-02,9.843750e-01
72700,2025-08-20T09:42:43.572768,4.631322e-02,9.921875e-01
72750,2025-08-20T09:42:53.135183,4.529815e-02,9.921875e-01
72800,2025-08-20T09:43:02.766816,5.605665e-03,1.000000e+00
72850,2025-08-20T09:43:12.530661,1.820366e-02,9.921875e-01
72900,2025-08-20T09:43:22.390968,4.291645e-02,9.921875e-01
72950,2025-08-20T09:43:32.221027,5.112038e-02,9.921875e-01
73000,2025-08-20T09:43:41.988622,5.762674e-02,9.921875e-01
73050,2025-08-20T09:45:41.422505,7.865687e-02,9.765625e-01
73100,2025-08-20T09:45:51.003726,4.530731e-03,1.000000e+00
73150,2025-08-20T09:46:00.613118,2.478934e-03,1.000000e+00
73200,2025-08-20T09:46:10.184805,4.875320e-03,1.000000e+00
73250,2025-08-20T09:46:20.002814,3.840502e-02,9.921875e-01
73300,2025-08-20T09:46:29.847765,6.937897e-02,9.843750e-01
73350,2025-08-20T09:46:39.706289,7.819116e-03,1.000000e+00
73400,2025-08-20T09:46:49.342735,4.701239e-02,9.843750e-01
73450,2025-08-20T09:46:58.961920,8.180005e-03,1.000000e+00
73500,2025-08-20T09:47:08.699445,7.829212e-03,1.000000e+00
73550,2025-08-20T09:49:07.848131,4.107879e-03,1.000000e+00
73600,2025-08-20T09:49:17.595438,3.796679e-03,1.000000e+00
73650,2025-08-20T09:49:28.052607,2.860648e-02,9.921875e-01
73700,2025-08-20T09:49:38.262537,4.452079e-03,1.000000e+00
73750,2025-08-20T09:49:48.401974,2.611772e-03,1.000000e+00
73800,2025-08-20T09:49:58.022468,1.692612e-03,1.000000e+00
73850,2025-08-20T09:50:07.620571,3.099661e-02,9.921875e-01
73900,2025-08-20T09:50:17.212384,1.394563e-02,1.000000e+00
73950,2025-08-20T09:50:27.088188,3.883802e-03,1.000000e+00
74000,2025-08-20T09:50:38.612258,4.762627e-03,1.000000e+00
74050,2025-08-20T09:52:55.194277,4.838331e-02,9.921875e-01
74100,2025-08-20T09:53:05.622556,7.164139e-03,1.000000e+00
74150,2025-08-20T09:53:16.310272,1.345789e-02,1.000000e+00
74200,2025-08-20T09:53:28.519804,8.172704e-03,1.000000e+00
74250,2025-08-20T09:53:39.871871,1.403295e-02,9.921875e-01
74300,2025-08-20T09:53:51.886272,1.026158e-02,1.000000e+00
74350,2025-08-20T09:54:03.116017,3.549751e-03,1.000000e+00
74400,2025-08-20T09:54:13.260311,2.124471e-03,1.000000e+00
74450,2025-08-20T09:54:23.157952,5.281754e-03,1.000000e+00
74500,2025-08-20T09:54:34.241382,5.324653e-02,9.843750e-01
74550,2025-08-20T09:56:49.488997,2.887734e-03,1.000000e+00
74600,2025-08-20T09:57:00.583196,4.167351e-03,1.000000e+00
74650,2025-08-20T09:57:11.231533,1.069599e-02,9.921875e-01
74700,2025-08-20T09:57:22.072459,3.083109e-01,9.921875e-01
74750,2025-08-20T09:57:32.308259,3.891063e-02,9.843750e-01
74800,2025-08-20T09:57:43.601229,7.258618e-03,1.000000e+00
74850,2025-08-20T09:57:54.620183,4.442149e-03,1.000000e+00
74900,2025-08-20T09:58:06.862091,4.019515e-03,1.000000e+00
74950,2025-08-20T09:58:17.861114,9.234355e-03,1.000000e+00
75000,2025-08-20T09:58:30.014135,3.108007e-02,9.921875e-01
75050,2025-08-20T10:00:34.763575,4.250364e-02,9.921875e-01
75100,2025-08-20T10:00:44.452132,9.675544e-03,1.000000e+00
75150,2025-08-20T10:00:54.517780,3.656224e-02,9.921875e-01
75200,2025-08-20T10:01:04.289691,4.607079e-03,1.000000e+00
75250,2025-08-20T10:01:14.036326,3.255587e-03,1.000000e+00
75300,2025-08-20T10:01:23.606245,6.138438e-03,1.000000e+00
75350,2025-08-20T10:01:33.160802,4.365421e-03,1.000000e+00
75400,2025-08-20T10:01:42.751327,3.325520e-02,9.921875e-01
75450,2025-08-20T10:01:52.619068,4.269028e-02,9.921875e-01
75500,2025-08-20T10:02:02.419185,5.227553e-02,9.843750e-01
75550,2025-08-20T10:04:01.042477,7.323892e-03,1.000000e+00
75600,2025-08-20T10:04:10.822739,1.798188e-03,1.000000e+00
75650,2025-08-20T10:04:20.942179,3.938678e-02,9.843750e-01
75700,2025-08-20T10:04:30.781445,7.402064e-02,9.765625e-01
75750,2025-08-20T10:04:40.504912,5.768927e-03,1.000000e+00
75800,2025-08-20T10:04:50.492985,5.958509e-02,9.843750e-01
75850,2025-08-20T10:05:00.633334,3.862280e-03,1.000000e+00
75900,2025-08-20T10:05:10.635547,2.227180e-03,1.000000e+00
75950,2025-08-20T10:05:20.428728,2.239903e-02,9.921875e-01
76000,2025-08-20T10:05:29.971920,8.625380e-03,1.000000e+00
76050,2025-08-20T10:07:29.018504,4.345794e-02,9.921875e-01
76100,2025-08-20T10:07:38.653514,5.346101e-03,1.000000e+00
76150,2025-08-20T10:07:48.335786,2.711997e-02,9.921875e-01
76200,2025-08-20T10:07:58.187019,4.271515e-02,9.921875e-01
76250,2025-08-20T10:08:07.974804,1.034183e-02,1.000000e+00
76300,2025-08-20T10:08:17.821435,6.213476e-03,1.000000e+00
76350,2025-08-20T10:08:27.718425,3.342209e-03,1.000000e+00
76400,2025-08-20T10:08:37.398327,4.118453e-03,1.000000e+00
76450,2025-08-20T10:08:47.108689,8.472869e-02,9.765625e-01
76500,2025-08-20T10:08:56.727651,4.420866e-02,9.921875e-01
76550,2025-08-20T10:10:55.125734,4.763771e-03,1.000000e+00
76600,2025-08-20T10:11:04.707939,5.626673e-03,1.000000e+00
76650,2025-08-20T10:11:14.597760,8.331475e-02,9.843750e-01
76700,2025-08-20T10:11:24.468203,1.711199e-02,9.921875e-01
76750,2025-08-20T10:11:34.174028,3.858359e-03,1.000000e+00
76800,2025-08-20T10:11:43.688907,2.733064e-03,1.000000e+00
76850,2025-08-20T10:11:53.233469,4.722339e-03,1.000000e+00
76900,2025-08-20T10:12:02.837985,4.348609e-02,9.921875e-01
76950,2025-08-20T10:12:12.559898,3.763041e-02,9.921875e-01
77000,2025-08-20T10:12:22.390640,4.257778e-03,1.000000e+00
77050,2025-08-20T10:14:20.532405,2.539286e-03,1.000000e+00
77100,2025-08-20T10:14:30.220730,3.411364e-02,9.921875e-01
77150,2025-08-20T10:14:40.050325,3.479186e-03,1.000000e+00
77200,2025-08-20T10:14:49.668545,4.259044e-02,9.921875e-01
77250,2025-08-20T10:14:59.196925,1.609729e-02,9.921875e-01
77300,2025-08-20T10:15:08.726518,5.474221e-02,9.921875e-01
77350,2025-08-20T10:15:18.429732,3.612882e-02,9.921875e-01
77400,2025-08-20T10:15:28.224861,8.874018e-02,9.843750e-01
77450,2025-08-20T10:15:37.988784,6.397581e-02,9.843750e-01
77500,2025-08-20T10:15:47.540397,2.205621e-02,9.921875e-01
77550,2025-08-20T10:17:46.447175,3.744156e-03,1.000000e+00
77600,2025-08-20T10:17:55.978741,8.931390e-03,1.000000e+00
77650,2025-08-20T10:18:05.620127,4.619038e-03,1.000000e+00
77700,2025-08-20T10:18:15.247607,3.984539e-02,9.921875e-01
77750,2025-08-20T10:18:24.978329,2.544302e-03,1.000000e+00
77800,2025-08-20T10:18:34.780349,8.235194e-03,1.000000e+00
77850,2025-08-20T10:18:44.505422,1.738002e-03,1.000000e+00
77900,2025-08-20T10:18:54.086820,6.152668e-03,1.000000e+00
77950,2025-08-20T10:19:03.680031,7.138906e-02,9.843750e-01
78000,2025-08-20T10:19:13.204283,7.754225e-03,1.000000e+00
78050,2025-08-20T10:21:11.419065,1.054419e-02,1.000000e+00
